F,K,vol,T,pv_p,pv,bp_error,delta_p,delta,vega_p,vega 
1.400434307054837166e-03,1.049603107144523283e-02,4.840836965175072948e-03,3.354746180546671841e+00,6.035176495963690208e-04,7.030699395587778526e-04,9.955228996240883532e-01,1.563439526742698982e-01,1.524827916973216790e-01,1.814584223732801371e-02,4.317418540185364861e-01
1.828449954844776210e-02,2.260265598065771403e-02,1.143301859429650489e-03,2.514404997536000774e+00,3.111564877539735362e-04,5.208001384250293881e-06,3.059484863697232715e+00,1.358309447865915787e-01,8.612258743608519618e-03,8.069646197575471372e-03,3.708301663654260671e-02
1.708778700100488379e-02,2.149051202741740496e-02,1.335876332348842968e-02,3.680448033080310211e+00,8.232359394650340043e-03,8.173275957108377607e-03,5.908343754196243580e-01,4.410337212903796544e-01,4.318002125128151403e-01,4.402440117728423363e-02,7.541396845795774739e-01
8.953346371739388451e-03,1.961339692472474638e-02,8.288298117828839934e-03,1.368308650997775100e+00,5.027990315432331490e-04,6.659166572426902971e-04,1.631176256994571583e+00,1.337122495002536493e-01,1.357713580027971600e-01,1.164007999207600577e-02,2.549674453256220996e-01
2.129755056623537646e-02,2.162178123237221139e-02,1.129396405986943935e-02,2.467461670398741092e+00,6.890525900207413595e-03,6.916595911552292190e-03,2.607001134487859639e-01,5.285232061565667827e-01,4.927093144179066075e-01,3.731496597615765326e-02,6.265601115131967935e-01
-7.445085083610372689e-03,1.990485226818265729e-02,5.039138222773201226e-03,1.740659846953298118e+00,2.672707612867664567e-08,2.851578425190681039e-08,1.788708123230164698e-05,1.752737671472049397e-05,1.945998513761196331e-05,2.583860817126664039e-06,1.112779871959577099e-04
1.603717880872872897e-02,2.333935992992125508e-02,1.442047613072817286e-02,1.832122116549871338e+00,4.569210428979190476e-03,4.674497397605932233e-03,1.052869686267417615e+00,4.004143046771558301e-01,3.541623690390121593e-01,3.058519470264270054e-02,5.034962158543370148e-01
3.809642394053298908e-02,3.406640955423240191e-02,1.635443134254134382e-03,3.590405308615078006e+00,4.169400873953947595e-03,4.170960769663543434e-03,1.559895709595839064e-02,7.751772550207225443e-01,9.032795580169653560e-01,2.916768153673581984e-02,3.245182573993833919e-01
-1.044147945477122419e-03,4.650778299332295612e-02,1.222934870851586156e-02,4.876464492410831575e+00,2.317339591972386982e-04,4.252266577247205644e-04,1.934926985274818767e+00,3.989358647375961658e-02,3.913535229107336505e-02,1.050571992335209634e-02,1.869427621720749499e-01
2.645916266377263543e-02,1.599758243364991089e-03,1.164990514658449314e-02,4.852375708898067685e+00,2.707798440931848474e-02,2.712798478866347562e-02,5.000037934499088621e-01,8.855269955012963212e-01,8.336535670502830397e-01,2.838978094075598341e-02,5.496914814557565254e-01
2.336630268476048988e-02,2.431851287937829981e-02,3.787439814212416322e-03,5.789698331617159077e-01,1.103465094599271647e-03,7.357865283987368669e-04,3.676785662005347621e+00,3.849336227976384861e-01,3.705433873614659701e-01,1.141680578045095422e-02,2.874294438442226984e-01
4.632394928398673312e-02,2.347239470973464665e-02,7.649137380966565015e-03,4.564484275937420676e+00,2.338094980587284918e-02,2.345300659272465602e-02,7.205678685180683107e-01,9.635066674232278805e-01,9.189919192603464015e-01,1.893811834584145648e-02,3.206391092612675409e-01
4.754444907136161358e-02,-9.437020000958638508e-03,1.213862035654295762e-02,3.796341350658463565e+00,5.678516565234902752e-02,5.704403994210134610e-02,2.588742897523185871e+00,9.794845833810147395e-01,9.920073059894425338e-01,7.508098546357631605e-04,4.267423324339982699e-02
3.717693225189883793e-02,1.584698935378490645e-03,7.111049722960957956e-03,2.748884636807010118e+00,3.541902070342733966e-02,3.559644782486650477e-02,1.774271214391651252e+00,1.049318777146116322e+00,9.987313698062478817e-01,8.456114415061676904e-04,6.942419490494766351e-03
4.599536115413475207e-02,5.327127649875067900e-03,1.319181571242287326e-02,9.643974674298608774e-01,4.070866176512621948e-02,4.067123523912535843e-02,3.742652600086104897e-01,1.050682914514716293e+00,9.991530287545300482e-01,2.494039210058912950e-03,2.838620555665750424e-03
4.935979773497842227e-03,-2.921353569433810665e-03,9.535013884885333579e-03,1.705374595843156316e+00,9.970184092339087756e-03,9.853656522839142340e-03,1.165275694999454270e+00,7.797865823466935131e-01,7.359866703079877004e-01,2.354338048317476673e-02,4.269279486554096170e-01
2.194627656088919687e-02,1.020191287476718799e-02,6.367559691121683386e-03,2.128018705931828958e+00,1.235266263559262924e-02,1.220034331436076029e-02,1.523193212318689538e+00,9.289255723181499835e-01,8.969485331139155360e-01,1.373646864980082247e-02,2.616785102243412431e-01
4.500065864842655444e-02,8.613411134323121707e-03,1.105385947797881893e-02,2.098934946075049074e-02,3.637161751739693971e-02,3.638724751410343100e-02,1.562999670649128925e-01,1.075316136067548056e+00,1.000000000000000000e+00,3.093562790386547015e-04,4.536082806721271788e-114
9.234984880402275290e-03,4.661870445862517642e-02,7.192043342593816557e-03,2.417829597592200397e+00,3.419391232303721018e-08,1.208478950389504536e-06,1.174285038066467425e-02,1.928611246049202087e-05,4.146080304568516253e-04,3.757850137186566541e-06,2.323132453459598318e-03
2.222416215700032116e-02,1.188504799832357066e-02,9.160039177368340529e-03,1.100898818890175823e+00,1.113631744328465525e-02,1.103085738451227600e-02,1.054600587723792504e+00,8.923096123856705253e-01,8.589809821656029243e-01,1.329637230138057749e-02,2.346884012331758029e-01
2.565778416362308328e-02,2.544828307402078466e-03,8.225742847565366278e-03,4.212257478699665825e-01,2.293610446344689774e-02,2.311296428522978050e-02,1.768598217828827535e+00,1.067063431395842477e+00,9.999925225661773220e-01,-5.250564215526081456e-03,2.203504412916866399e-05
-7.459528080624229507e-03,1.328795112373010352e-02,7.398415353919393124e-03,2.074784986376787543e+00,3.530166129828206400e-05,1.042019424774256255e-04,6.890028117914356320e-01,1.329063206696216339e-02,2.577432048695917424e-02,1.903197832682427268e-03,8.636364548639213767e-02
4.854198597666815190e-02,-4.517492185099753789e-03,3.743765401479279102e-03,1.067665234201259361e+00,5.310605810435419655e-02,5.305947816176790482e-02,4.657994258629172268e-01,1.073622620703928110e+00,1.000000000000000000e+00,-6.201547243671082406e-03,5.777706126639362518e-42
9.874181732920633142e-04,2.547165370905016962e-02,1.271152324175902834e-02,4.262148636298149107e+00,2.520934132255749603e-03,2.480039254340216277e-03,4.089487791553332308e-01,2.020971673310298922e-01,1.754138588647711772e-01,3.673418284425881281e-02,5.329741654222068803e-01
3.917458056495325136e-02,1.772411567508888619e-02,1.497687962408165638e-02,4.543857211001137486e+00,2.585801005300247118e-02,2.623296458482714602e-02,3.749545318246748415e+00,7.856395273795820922e-01,7.491755273842590768e-01,3.128064953392085262e-02,6.785659959491483484e-01
3.565895782581556678e-02,3.997820166558389843e-02,1.312850713392057014e-02,9.036036872496468197e-02,1.235568895410864634e-03,2.737766241368901629e-04,9.617922712739744640e+00,2.646640241663281712e-01,1.368747146138387383e-01,8.058701080125959398e-03,6.588501519856011790e-02
1.405508102705002073e-02,1.590686738514653781e-02,1.291056211747908938e-02,6.364338371181761378e-01,3.258300595666724277e-03,3.249298889663912709e-03,9.001706002811568630e-02,4.663062648451070658e-01,4.286581378349112459e-01,1.712509610333799726e-02,3.131608170739438313e-01
1.564330693753573226e-02,2.948497919460606187e-02,1.392489300383011747e-02,2.418103902191722110e+00,3.293513511365189425e-03,3.424886935827455708e-03,1.313734244622662750e+00,2.955190874823806491e-01,2.613356697583728572e-01,3.192452830086100340e-02,5.057280959909581375e-01
-2.411971769364160655e-03,3.056344755733982760e-02,2.672025843279466836e-03,6.246286603592872133e-01,6.723571697725253990e-14,3.867108128800139253e-59,6.723571697725253832e-10,6.488696787699067165e-11,2.882564087578638060e-55,7.050916205685049011e-12,3.571839343430383606e-54
4.776699375694218319e-02,1.482201370706799810e-02,1.422929262056161354e-02,2.546090102333856464e+00,3.361749487848961215e-02,3.368832311064101637e-02,7.082823215140421347e-01,9.823948605386650934e-01,9.266108334978100380e-01,1.072994745151053218e-02,2.221577538218905412e-01
3.954648987200531235e-02,6.778157412866874301e-03,1.269831808227645312e-02,4.431328553005101867e+00,3.413637558055646753e-02,3.419017227022723426e-02,5.379668967076672859e-01,9.539368726012276145e-01,8.898744721534466162e-01,1.819376656002950898e-02,3.961524421745256097e-01
4.387844677574340505e-03,2.356799203021957972e-02,3.377252884319333331e-03,7.036982957310006226e-01,2.873723026915008081e-08,2.586290728107583363e-15,2.873722768285935083e-04,2.266992258946956551e-05,6.434653427693582206e-12,2.042365969236377493e-06,3.730958147064242211e-11
2.607755655997757993e-02,2.450323630914608836e-02,7.205519345509556368e-03,2.250042009766521356e-01,2.616879501229410314e-03,2.292850504973300511e-03,3.240289962561098136e+00,5.854385553773767681e-01,6.774604463252328346e-01,1.127057828861301354e-02,1.701904812663332378e-01
2.102588634828882891e-02,3.193932051517024001e-02,1.115335666997736841e-02,1.249132845039355066e+00,1.074476423237198533e-03,1.309162714381240794e-03,2.346862911440422472e+00,2.035534094694685103e-01,1.906534888896480318e-01,1.596462430254682804e-02,3.039306564264612209e-01
4.520440181754539072e-02,-6.910297452986415880e-03,1.372575903506904199e-02,4.597458790834211939e+00,5.240915982647564864e-02,5.256674094736349390e-02,1.575811208878452607e+00,9.769182252944172973e-01,9.617014670775215768e-01,1.178316782029515796e-03,1.783477472054347257e-01
3.865337651241326430e-03,1.333712540520174544e-04,1.294387378553631118e-02,4.229015489750815315e-01,5.589326869301658798e-03,5.548827877358417787e-03,4.049899194324101392e-01,6.783896372796927032e-01,6.712463248159636908e-01,1.418227085472851742e-02,2.351505584293911710e-01
3.879980612549513430e-02,4.011076284091341648e-02,1.198409512585439651e-02,4.461308958612917763e+00,9.527304548238706497e-03,9.456319820474257468e-03,7.098472776444902932e-01,4.886501985259608660e-01,4.793477247110908279e-01,4.884445499863927093e-02,8.415090028322647075e-01
1.586406494279692797e-02,5.256046611815825761e-03,2.922209409905443186e-03,4.218499271613335821e+00,1.045118451402526905e-02,1.070097769721503785e-02,2.497931831897687971e+00,9.786251383823467709e-01,9.614224627758296560e-01,2.290419104702534972e-02,1.718530460444623598e-01
3.792972244800189852e-02,1.748246156403811952e-02,8.188545123052726193e-03,3.398917629409201613e+00,2.090922062528976014e-02,2.105876998809855585e-02,1.495493628087957161e+00,9.493598865026181555e-01,9.122011333370787511e-01,1.602421556737039857e-02,2.939173442828423855e-01
4.520871667429091773e-02,-2.883685120966836789e-03,6.097935620931667702e-03,2.758610937746317049e+00,4.785578672343900747e-02,4.809240382070846531e-02,2.366170972694578545e+00,1.034868410050030718e+00,9.999989749003191930e-01,4.085002067134203699e-04,8.416775714205874140e-06
3.182324023769157045e-03,1.980511132584319295e-02,9.814989010116757784e-03,1.812337348681604121e+00,4.085416836471896440e-04,6.572703102196522131e-04,2.487286265724625522e+00,9.515944868929418488e-02,1.041886138234034420e-01,1.101006665349499661e-02,2.434211056824807096e-01
-1.377752570995111753e-03,3.031193509107063533e-02,1.183890816843835569e-02,4.395721274372429654e+00,1.041547026232862759e-03,1.187201287309693322e-03,1.456542610768305712e+00,1.198297813746864449e-01,1.008528577306610219e-01,2.602865829240573817e-02,3.702365780914129156e-01
5.747328900323601594e-03,-2.748948150894109897e-03,2.502388115992707548e-03,1.295812900597521633e+00,8.375561123921704612e-03,8.497434275267001791e-03,1.218731513452971704e+00,1.074432164229677467e+00,9.985711948394850879e-01,9.637397527730916930e-03,5.313623598295576234e-03
8.736901317728980321e-04,2.562552582891681335e-02,1.240488314420080257e-02,1.517268461852977923e+00,1.363691680700428904e-04,3.388208602631647792e-04,2.024516921931218683e+00,3.570515181824369250e-02,5.262875704351874934e-02,4.075524584456978114e-03,1.323252455075827616e-01
2.353950948792513792e-04,4.499409753923617333e-02,8.928275939625640589e-03,3.528593041063257996e+00,6.537901388880768858e-07,1.968378527699091575e-05,1.902999513810283982e-01,2.832903656566851131e-04,3.806620885968936812e-03,6.724650226936176216e-05,2.128778255911725065e-02
4.791131292262341274e-02,2.061940043591368316e-02,2.229919863397427683e-03,3.357107477420794073e+00,2.731187002924461218e-02,2.729191248671675174e-02,1.995754252786044458e-01,1.047946486850072301e+00,9.999999999880349044e-01,-9.197902124160273413e-04,1.495901168789318618e-10
2.649413811163777582e-02,-1.127134648061771036e-03,6.111842951125254220e-03,2.304509643576794442e+00,2.748228640136886683e-02,2.762511732542873716e-02,1.428309240598703234e+00,1.037303729621088078e+00,9.985446906123205402e-01,-1.244310873442359879e-03,7.206020119991119084e-03
9.082421391147446274e-03,8.086116953692224982e-03,7.505881569701968598e-03,4.328185874812693790e+00,6.733423533745426862e-03,6.740493095608888173e-03,7.069561863461311380e-02,5.611074782287728269e-01,5.254362391809486166e-01,4.807818327002659486e-02,8.282836041549721529e-01
-6.182914830364376509e-03,2.992428938566927404e-02,6.285021866032703027e-03,4.357811814971033648e+00,1.113949176596197819e-06,1.171884154909426903e-05,1.060489237249807176e-01,4.797167661280283537e-04,2.961373688218351015e-03,1.153587681986766429e-04,1.887754228999617701e-02
-9.945810921362872523e-03,-5.518264947163009637e-05,3.940517315700082547e-03,4.765977610099863426e+00,5.681919370139160109e-04,5.345453875341579612e-04,3.364654947975804777e-01,1.414999288157919588e-01,1.251282140440845847e-01,1.953661023921984471e-02,4.497231954568879919e-01
-9.343238137601557122e-03,-6.628490503135886155e-03,2.751542116196690774e-03,2.727432048032616851e+00,1.056514453655019517e-03,7.697012953130707861e-04,2.868131583419487374e+00,3.104498792941388086e-01,2.751150760229087444e-01,2.028417637157008124e-02,5.511706647065166553e-01
-5.141774251126540567e-03,4.016674843335462514e-02,4.280692815420624256e-03,1.551732146265138335e+00,4.444262699310535241e-15,5.954545403586984938e-21,4.444256744765131543e-11,3.942204844896404145e-12,9.741052781047806539e-18,6.415787621145220924e-13,1.044941264397798371e-16
-6.440343164160280270e-03,3.075960215233856931e-02,1.026837522417627449e-02,3.341423450625736535e+00,3.909492295515528423e-05,1.672828910701608157e-04,1.281879681150055239e+00,1.110652615528421455e-02,2.374698572245855302e-02,2.393877213527681631e-03,1.023209065153325992e-01
-4.564682823924748334e-03,1.472862642832504197e-02,2.007800418819238094e-03,4.812899762256897418e+00,2.936230151562193707e-06,5.462577238206853667e-09,2.930767574323987074e-02,1.472288707044282045e-03,5.931585788140156635e-06,2.410858665323773874e-04,5.971833409396232043e-05
2.386828795532721509e-02,4.345190439723495279e-02,4.558487176853412079e-03,3.988140123582919916e+00,2.948194154502713300e-05,5.105942945953459178e-05,2.157748791450745940e-01,1.122697942003893917e-02,1.572900421265491927e-02,1.941194034821718461e-03,7.877398817675053400e-02
3.376490070484026995e-02,-7.211915737648890920e-03,7.621460951499220600e-03,1.469853363723615747e+00,4.077110491740564002e-02,4.097682525568201867e-02,2.057203382763786337e+00,1.048358618445034640e+00,9.999953896939053344e-01,1.127924391509043918e-03,2.594369513997450181e-05
3.880558788684441984e-02,-8.379200287002295036e-03,1.141337363472181773e-02,3.647666994300207577e+00,4.735025914760677274e-02,4.730253789824602484e-02,4.772124936074789714e-01,1.025588189451213994e+00,9.847913557674522478e-01,4.156398584251972707e-03,7.319188941489750133e-02
7.782079348828142493e-03,3.737945837585199271e-02,1.723287556266912303e-03,3.940003022415651479e+00,1.632368102430302996e-09,9.699648552231415266e-22,1.632368102429333076e-05,1.086243385867316436e-06,2.516698140793537869e-18,1.881336859464904487e-07,4.378702402305771743e-17
1.273026880045565780e-02,2.573039508642718104e-02,1.416284699650064219e-02,4.798788897911324014e+00,7.263070984925601957e-03,6.948201786603451849e-03,3.148691983221501012e+00,3.443921343601678564e-01,3.376020156461528865e-01,4.546645366883893952e-02,8.004796371240286978e-01
2.464384781695760918e-02,7.468363360246433810e-03,1.229203704614211662e-02,2.995280021459570730e+00,1.953965268538326513e-02,1.969973660021002299e-02,1.600839148267578560e+00,8.238962413965117415e-01,7.902700145740441107e-01,2.709786663335329859e-02,4.984093543886138900e-01
4.934961783322023426e-02,3.628645019466623933e-02,1.814458245154531354e-03,1.372725813960705976e-01,1.314031269167355992e-02,1.306316763855399667e-02,7.714505311956325606e-01,1.125155234751526567e+00,1.000000000000000000e+00,2.650238189990102283e-03,1.504214014043117853e-83
4.599120088709014731e-02,1.063030350349586893e-02,1.485764813556814806e-02,1.865268548042240848e+00,3.573119862826373838e-02,3.569514036062042261e-02,3.605826764331576673e-01,1.008370484156752012e+00,9.592999337404443105e-01,6.048505458876499326e-03,1.193616800824825047e-01
3.833899402147310925e-02,3.485147291528555707e-02,6.535299772997050539e-03,6.058521384756723194e-01,4.325991884171608709e-03,4.232221671530109718e-03,9.377021264149899560e-01,7.507984743832265551e-01,7.535159150256927063e-01,1.375433705508019751e-02,2.454851452505061316e-01
1.890288609455637731e-02,4.934487769284125538e-03,4.064732189577260728e-03,3.265794938351550769e+00,1.398883078330422601e-02,1.404926114831291095e-02,6.043036500868493865e-01,1.008061446611134615e+00,9.713885666804592534e-01,1.067176031470565452e-02,1.182165756300292414e-01
4.647868854671309558e-02,2.280486162990739279e-02,1.300259158249021316e-02,1.006758711198437961e+00,2.383980514509027177e-02,2.385334719168344386e-02,1.354204659317209680e-01,9.999355289671714164e-01,9.652056737046817991e-01,8.328366448129502497e-03,7.715655197775821150e-02
1.782093178289098634e-02,4.728662686318260006e-02,8.360859901903515412e-03,1.051138515969659792e+00,1.410593720203743904e-07,6.417972763153163873e-07,5.007379042949419365e-03,8.065055234651422489e-05,2.936148878619703438e-04,1.113531411779163551e-05,1.111532084274528907e-03
1.722470487971590469e-03,-8.928639460985647591e-04,2.950300319076183328e-03,3.800491460317526826e+00,3.958355041785496277e-03,3.835424055138579504e-03,1.229309866469167734e+00,6.621335158041871116e-01,6.753435506617074813e-01,3.569818705030936706e-02,7.013437916427864849e-01
2.625130969179167995e-02,3.871390304704430685e-02,1.111020040458037678e-02,1.629226314453944280e+00,1.200048710978755687e-03,1.480390741004815715e-03,2.803420300260600406e+00,2.043823288604174615e-01,1.897516942364348980e-01,1.920091605414648087e-02,3.460953722453548043e-01
4.547472617327576877e-02,2.358301772982161759e-02,1.464364858035789238e-02,2.569983180230988928e+00,2.395326939322467083e-02,2.411206993904173659e-02,1.588005458170657747e+00,8.628744767045122277e-01,8.244699884894295394e-01,2.199985371929262870e-02,4.140370685203212386e-01
1.797709822793486928e-02,-7.696671990161297119e-03,1.084538644344011302e-02,4.385771152433624920e+00,2.698945773464586292e-02,2.714097042226481030e-02,1.515126876189473837e+00,9.263201551756311547e-01,8.708403800211188539e-01,2.337455121399158869e-02,4.410368071168374593e-01
7.985323149793145669e-05,2.889724214264522556e-02,8.971669154502464466e-03,2.051134579392854818e-01,9.741115127924156319e-09,3.642419215750429154e-16,9.741114763682234303e-05,6.340645875363463937e-06,6.597237945340756461e-13,7.196811089794427709e-07,2.159660454362334431e-12
3.688132842813360290e-02,-6.262738091779174870e-04,1.366431908269799544e-02,4.663187861105110521e+00,3.885553752803707489e-02,3.893560617582469269e-02,8.006864778761779711e-01,9.592543967592493948e-01,8.981587366035866937e-01,1.386713354103790048e-02,3.840532049618193833e-01
-9.989292763882337903e-03,2.674920319269485924e-02,1.075670828711300375e-02,2.556917905530314838e-01,1.056988838381523410e-09,5.547788025827741224e-15,1.056983290593497555e-05,6.751031373378052635e-07,7.173829286884211220e-12,8.316374157740311951e-08,2.501727099893522737e-11
4.637338952506298712e-02,9.530728536632645034e-03,1.036432663738024937e-02,4.566067383334485363e+00,3.741933297704790051e-02,3.728505460339391619e-02,1.342783736539843176e+00,1.015487766145156900e+00,9.518999082260395372e-01,1.235518251128773365e-02,2.136683903532144435e-01
4.762567537393757461e-02,4.331224671058558906e-02,1.353721099320434260e-02,3.357514299234621302e-01,6.005483530612924087e-03,5.747587133732160944e-03,2.578963968807631346e+00,6.878287670908855844e-01,7.088063508908732935e-01,1.443361070311535710e-02,1.987264218888231959e-01
8.878789419118267648e-03,4.987118506565803647e-03,6.099142533340929685e-03,4.247481735946368353e+00,7.207994508670173377e-03,7.198965351313988195e-03,9.029157356185181504e-02,6.596363199980177505e-01,6.215675881962222649e-01,4.405414992577087047e-02,7.837214529772603688e-01
1.224972978640088798e-02,-2.373470592697963545e-03,2.205227967851918977e-03,1.396011694384805768e+00,1.471364898220034988e-02,1.462320038347613219e-02,9.044859872421768809e-01,1.077852561327772740e+00,9.999999900198892622e-01,3.752360522182715628e-03,6.816458071402575943e-08
3.834317038571501135e-02,2.746812190830418693e-02,4.298055952508556682e-03,2.264345931595275752e-01,1.064813521821663007e-02,1.087504849644044778e-02,2.269132782238177271e+00,1.140256971620809967e+00,9.999999473287288776e-01,-5.763193605893290189e-03,1.376976606472667158e-07
2.460059284956747638e-02,2.004640801636491804e-02,1.057293525492832356e-02,3.156320840221715773e+00,9.932818875140646958e-03,9.989967873091656902e-03,5.714899795100993884e-01,6.206722915759742554e-01,5.957847540460687874e-01,3.939759460267678454e-02,6.882340435187943584e-01
4.403108103996090927e-02,-6.628654353183363081e-03,4.180595243742112055e-03,3.325334476712501264e+00,5.045616477785871967e-02,5.065973539316092483e-02,2.035706153022051712e+00,1.027542442621955043e+00,9.999999999848582233e-01,-1.435701390558223947e-03,1.874703418379215104e-10
1.227096402374382687e-02,2.932948103685668884e-03,2.570184222643149240e-03,4.906214682395693139e+00,9.191897888085637236e-03,9.458267546757147606e-03,2.663696586715103898e+00,9.366085993916253294e-01,9.495261630778646378e-01,3.098899857266759414e-02,2.301691506050633218e-01
3.103589599239735264e-02,1.738258268847659577e-02,8.083468629813728851e-03,3.374209181673759606e+00,1.501219892809880357e-02,1.509200746730762419e-02,7.980853920882060581e-01,8.513371346065488066e-01,8.210843661861120246e-01,2.574455906895463386e-02,4.801757196782590054e-01
3.727365636643195645e-02,3.814415264814881995e-02,2.789763708111375317e-03,4.202728412784347611e+00,2.135352660029152076e-03,1.872749087950386932e-03,2.626035720787651240e+00,4.481190239105075079e-01,4.395119455926653762e-01,3.291179040433724057e-02,8.084349924695868328e-01
4.186663354266187409e-02,1.389156849452506497e-02,1.275632484610917175e-02,1.405162403284221595e+00,2.817299890076731955e-02,2.816519101704804962e-02,7.807883719269936851e-02,1.009399454358836712e+00,9.678464624587925780e-01,8.048718653290282826e-03,8.541827574158841752e-02
6.196035718588488103e-03,4.588825833344914451e-02,1.968784490447852802e-03,2.350141005134151140e+00,4.849704208719495191e-14,1.904292732235419414e-43,4.849704208719495306e-10,4.079769444452770523e-11,8.391882656943027584e-40,6.314719230917419006e-12,1.701541072345619579e-38
4.107789593542566370e-02,2.152348029742896102e-02,2.064463217304620801e-03,4.699346803521094462e-01,1.976123175811958163e-02,1.955441563799670268e-02,2.068161201228789547e+00,1.023617855357248363e+00,1.000000000000000000e+00,6.316124223590783258e-03,9.560261487341568598e-43
1.516275326872612399e-02,4.599847220454084812e-02,1.475389169702102238e-02,2.417402745990577806e+00,6.186885376528931772e-04,9.499430814254171580e-04,3.312545437725239683e+00,9.441345515001832445e-02,8.943731277258978873e-02,1.319124805178996558e-02,2.513104336535286198e-01
5.625222426622214153e-03,-2.032445144438121964e-03,5.633458979807713304e-03,1.808595224259285539e+00,8.463104270244501195e-03,8.276039184502523294e-03,1.870650857419779101e+00,8.897966054979072892e-01,8.439358125605082028e-01,1.820463561614385148e-02,3.219086687418046822e-01
-4.217837626990578702e-03,3.606886352251982564e-02,1.794476990440172295e-03,4.547500129522160095e-01,0.000000000000000000e+00,9.201580487805040865e-248,9.201580487805040555e-244,5.134216757831156142e-15,2.536042334042714220e-243,5.336192700310116158e-16,5.698640660412139578e-242
1.867515229068719695e-02,3.581173043784701554e-04,1.258652167443772077e-02,1.509831371646236153e+00,1.930727258054413045e-02,1.921289504987101771e-02,9.437753067311274169e-01,9.151999467396640942e-01,8.818655120193572561e-01,1.543149029532128388e-02,2.430960429049658089e-01
2.717249052111031515e-02,2.368367379173733078e-02,1.228127827882185066e-02,1.815442795971734746e+00,8.559080260968486564e-03,8.492126267714840762e-03,6.695399325364580490e-01,6.256190303920317053e-01,5.834920988557859012e-01,3.097576932738611150e-02,5.257131322318012723e-01
2.317738960848093194e-02,8.028592666495826605e-03,1.029300734036003862e-02,3.071153659752990261e+00,1.705543146075771607e-02,1.716905322743101509e-02,1.136217666732990184e+00,8.304356202533978992e-01,7.994947314431138929e-01,2.686645300766972097e-02,4.913695013876724360e-01
-1.289206707526607820e-03,-9.320469710438572183e-03,3.785169603863463260e-03,1.503138729534535090e+00,8.170649127067261541e-03,8.110001937302586603e-03,6.064718976467493583e-01,9.978987803184709016e-01,9.582392422369560014e-01,1.242567573803936114e-02,1.094087204874063940e-01
-1.705856826547240759e-03,2.646131447296076744e-02,3.618011027717435522e-03,1.042728061953635210e+00,1.266373682215006094e-10,5.765552769048952379e-18,1.266373624559478490e-06,1.049457310502615148e-07,1.228842163627675708e-14,1.260762962542297809e-08,9.726217728546947518e-14
2.071145999633579315e-02,1.749929215684251776e-02,3.255266038060256484e-03,3.679323909406445825e+00,4.518654771372835818e-03,4.419656246236206877e-03,9.899852513662894538e-01,7.004708710644177438e-01,6.965249030304472289e-01,3.500937912592056583e-02,6.703910917880061549e-01
3.691205461886338385e-02,1.433148788217674004e-02,9.430557167304377819e-03,1.407849430775592436e+00,2.259131052485953417e-02,2.267109104340624820e-02,7.978051854671402987e-01,1.007107049330804527e+00,9.782039384112071190e-01,4.643922634015648990e-03,6.178762502415584279e-02
3.453835059128389229e-02,3.683729318787957313e-02,7.723603271062118823e-03,4.962435636437301234e+00,5.849866845416792568e-03,5.775713710581610941e-03,7.415313483518162219e-01,4.834120583209646771e-01,4.468528408489852444e-01,5.290012885610523297e-02,8.808068594496325510e-01
5.737641661973701471e-03,2.972401177561326963e-02,8.255620600345622145e-03,2.401649854585380661e-01,9.166345938538118657e-08,9.895447027630059235e-13,9.166246984067842260e-04,5.749866381686616465e-05,1.526650293808600253e-09,5.973860961227005509e-06,4.555483531132500295e-09
2.717049352960575204e-02,5.031379586004806198e-03,1.079943341774472834e-02,4.002302719836383638e+00,2.368673414442732522e-02,2.385600863629072296e-02,1.692744918633977358e+00,8.944548287155072996e-01,8.472518286051961001e-01,2.555300984280329049e-02,4.721177182775558867e-01
3.799826007543148643e-02,4.120328021376907374e-02,1.418080664212995751e-02,1.211861630168619142e-01,1.783141945330322291e-03,7.679820530873252872e-04,1.015159892242997053e+01,3.325898228780979071e-01,2.580925768774932072e-01,9.377659664096994405e-03,1.124882384896221804e-01
1.132171970983862457e-02,1.373319856741953872e-02,1.291536172979212277e-02,2.079258234781695691e+00,6.269712694047724008e-03,6.286151849241546248e-03,1.643915519382224133e-01,4.901975042460959830e-01,4.484865682386459662e-01,3.423329969138404205e-02,5.704577138914285195e-01
2.838436159827125577e-02,1.949913528497758744e-03,4.354945539802277353e-03,1.527189703386991448e+00,2.643175220712171147e-02,2.643444852977446663e-02,2.696322652755156479e-02,1.026657164399678246e+00,9.999995487887249901e-01,-1.773349926612622371e-03,2.844472305971489037e-06
3.658480415706141103e-02,1.580549976489641073e-02,1.194767979834363350e-02,2.069539542796118070e+00,2.170248119106727228e-02,2.172600228229011957e-02,2.352109122284729015e-01,9.217616864229097873e-01,8.866601628486084907e-01,1.675529471261791997e-02,2.763566585128973130e-01
1.892835083953056663e-02,2.470267427599351362e-02,9.479275179729490519e-03,1.564291352791212342e+00,2.203847681449337161e-03,2.392801385773956572e-03,1.889537043246194203e+00,3.509083712263354471e-01,3.131139900608325144e-01,2.523111105733134157e-02,4.431586547724344904e-01
2.365145998084928342e-02,4.635509625067722739e-05,1.491427531689399136e-03,4.045014573865683971e+00,2.354972021165480447e-02,2.360510488459860098e-02,5.538467294379650907e-01,1.086423647718234298e+00,9.999999999999982236e-01,-7.104358056340016056e-04,2.863274694127424489e-14
